time_s,phase_rad,phase_deg,crossing_count,any_crossing,core_crossing_count,any_core_crossing,minimum_estimated_clearance_m,foot_endpoint_distance_m,self_contact_pair_count,any_self_contact,minimum_self_contact_distance_m,front_thigh__rear_thigh_crossing,front_thigh__rear_thigh_core_crossing,front_thigh__rear_thigh_centerline_distance_m,front_thigh__rear_thigh_estimated_clearance_m,front_thigh__rear_shank_crossing,front_thigh__rear_shank_core_crossing,front_thigh__rear_shank_centerline_distance_m,front_thigh__rear_shank_estimated_clearance_m,front_shank__rear_thigh_crossing,front_shank__rear_thigh_core_crossing,front_shank__rear_thigh_centerline_distance_m,front_shank__rear_thigh_estimated_clearance_m,front_shank__rear_shank_crossing,front_shank__rear_shank_core_crossing,front_shank__rear_shank_centerline_distance_m,front_shank__rear_shank_estimated_clearance_m
0.05100000000000004,0.003215964904727234,0.1842612161030624,0.0,0.0,0.0,0.0,0.04892665818561864,0.04103544566687215,0.0,0.0,0.0,0.0,0.0,0.15,0.12599999999999997,0.0,0.0,0.1811303450769386,0.15913034507693857,0.0,0.0,0.18102637981508726,0.15902637981508724,0.0,0.0,0.06892665818561865,0.04892665818561864
0.05200000000000004,0.0032982650776741834,0.18897666866611934,0.0,0.0,0.0,0.0,0.048976711998369934,0.04106281177675077,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.126,0.0,0.0,0.18117377479274607,0.15917377479274605,0.0,0.0,0.18106571919654008,0.15906571919654006,0.0,0.0,0.06897671199836994,0.048976711998369934
0.05300000000000004,0.003379542335985479,0.19363351253775118,0.0,0.0,0.0,0.0,0.04902595078808235,0.04108969114167863,0.0,0.0,0.0,0.0,0.0,0.15,0.12599999999999997,0.0,0.0,0.18121658399197507,0.15921658399197505,0.0,0.0,0.18110437471724422,0.1591043747172442,0.0,0.0,0.06902595078808235,0.04902595078808235
0.05400000000000004,0.0034597207089390423,0.19822739491621624,0.0,0.0,0.0,0.0,0.0490743221346549,0.04111605342068364,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.126,0.0,0.0,0.18125872833316717,0.15925872833316715,0.0,0.0,0.18114230206530943,0.1591423020653094,0.0,0.0,0.0690743221346549,0.0490743221346549
0.05500000000000004,0.0035387273063014323,0.2027541394987706,0.0,0.0,0.0,0.0,0.04912177489237966,0.041141869003112314,0.0,0.0,0.0,0.0,0.0,0.15,0.12599999999999997,0.0,0.0,0.18130016450313546,0.15930016450313544,0.0,0.0,0.1811794578803253,0.15917945788032528,0.0,0.0,0.06912177489237967,0.04912177489237966
0.05600000000000004,0.0036164923924806164,0.20720975073030898,0.0,0.0,0.0,0.0,0.04916825919064907,0.04116710901149842,0.0,0.0,0.0,0.0,0.0,0.15,0.12599999999999997,0.0,0.0,0.18134085022288512,0.1593408502228851,0.0,0.0,0.18121579976104185,0.15921579976104183,0.0,0.0,0.06916825919064908,0.04916825919064907
0.057000000000000044,0.003692949455323652,0.21159041774518142,0.0,0.0,0.0,0.0,0.0492137264335218,0.041191745303791216,0.0,0.0,0.0,0.0,0.0,0.15,0.12599999999999997,0.0,0.0,0.18138074425258446,0.15938074425258444,0.0,0.0,0.18125128627220632,0.1592512862722063,0.0,0.0,0.0692137264335218,0.0492137264335218
0.058000000000000045,0.0037680352696014257,0.215892518004601,0.0,0.0,0.0,0.0,0.04925812929822472,0.04121575047498078,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.126,0.0,0.0,0.18141980639563765,0.15941980639563763,0.0,0.0,0.18128587695059312,0.1592858769505931,0.0,0.0,0.06925812929822472,0.04925812929822472
0.059000000000000045,0.003841689955228364,0.22011262063238746,0.0,0.0,0.0,0.0,0.04930142173266157,0.04123909785815234,0.0,0.0,0.0,0.0,0.0,0.15,0.12599999999999997,0.0,0.0,0.18145799750190308,0.15945799750190306,0.0,0.0,0.18131953231026027,0.15931953231026025,0.0,0.0,0.06930142173266157,0.04930142173266157
0.060000000000000046,0.003913857030270825,0.22424748945212433,0.0,0.0,0.0,0.0,0.049343558952001154,0.04126176152500472,0.0,0.0,0.0,0.0,0.0,0.15,0.12599999999999997,0.0,0.0,0.1814952794701076,0.15949527947010758,0.0,0.0,0.1813522138470674,0.15935221384706738,0.0,0.0,0.06934355895200116,0.049343558952001154
0.06100000000000005,0.003984483458803408,0.2282940857291237,0.0,0.0,0.0,0.0,0.049384497434413185,0.041283716285864816,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.126,0.0,0.0,0.18153161524950076,0.15953161524950074,0.0,0.0,0.18138388404248712,0.1593838840424871,0.0,0.0,0.06938449743441319,0.049384497434413185
0.06200000000000005,0.004053519693677777,0.2322495706208989,0.0,0.0,0.0,0.0,0.049424194916018335,0.041304937689229354,0.0,0.0,0.0,0.0,0.0,0.15,0.12599999999999997,0.0,0.0,0.18156696884079293,0.1595669688407929,0.0,0.0,0.1814145063667449,0.15941450636674487,0.0,0.0,0.06942419491601834,0.049424194916018335
0.06300000000000004,0.0041209197142737805,0.23611130734014474,0.0,0.0,0.0,0.0,0.04946261038511773,0.04132540202086563,0.0,0.0,0.0,0.0,0.0,0.15,0.12599999999999997,0.0,0.0,0.18160130529642265,0.15960130529642264,0.0,0.0,0.18144404528132047,0.15944404528132045,0.0,0.0,0.06946261038511774,0.04946261038511773
0.06400000000000004,0.004186641059307709,0.23987686303451194,0.0,0.0,0.0,0.0,0.04949970407576247,0.041345086302498994,0.0,0.0,0.0,0.0,0.0,0.14999999999999997,0.12599999999999995,0.0,0.0,0.18163459072019245,0.15963459072019243,0.0,0.0,0.1814724662408407,0.1594724662408407,0.0,0.0,0.06949970407576248,0.04949970407576247
0.06500000000000004,0.004250644854777287,0.24354401038773726,0.0,0.0,0.0,0.0,0.04953543746072332,0.04136396829011637,0.0,0.0,0.0,0.0,0.0,0.15,0.12599999999999997,0.0,0.0,0.18166679226631463,0.1596667922663146,0.0,0.0,0.1814997356943976,0.15949973569439757,0.0,0.0,0.06953543746072333,0.04953543746072332
0.06600000000000004,0.004312895837127724,0.24711072894696065,0.0,0.0,0.0,0.0,0.04956977324391697,0.041382026471912435,0.0,0.0,0.0,0.0,0.0,0.14999999999999997,0.12599999999999995,0.0,0.0,0.1816978781379062,0.15969787813790617,0.0,0.0,0.1815258210863203,0.15952582108632027,0.0,0.0,0.06956977324391697,0.04956977324391697
0.06700000000000005,0.00437336237172748,0.25057520618130846,0.0,0.0,0.0,0.0,0.049602675352343154,0.04139924006590388,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.126,0.0,0.0,0.18172781758496878,0.15972781758496876,0.0,0.0,0.18155069085643213,0.15955069085643211,0.0,0.0,0.06960267535234316,0.049602675352343154
0.06800000000000005,0.004432016466746673,0.2539358382770675,0.0,0.0,0.0,0.0,0.04963410892758416,0.04141558901723713,0.0,0.0,0.0,0.0,0.0,0.15,0.12599999999999997,0.0,0.0,0.1817565809018898,0.1597565809018898,0.0,0.0,0.18157431443982042,0.1595743144398204,0.0,0.0,0.06963410892758416,0.04963410892758416
0.06900000000000005,0.004488833782535009,0.2571912306750012,0.0,0.0,0.0,0.0,0.04966404031691625,0.04143105399521183,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.126,0.0,0.0,0.18178413942449925,0.15978413942449923,0.0,0.0,0.18159666226614826,0.15959666226614824,0.0,0.0,0.06966404031691625,0.04966404031691625
0.07000000000000005,0.004543793636599972,0.26034019835557853,0.0,0.0,0.0,0.0,0.04969243706407933,0.04144561639004368,0.0,0.0,0.0,0.0,0.0,0.15,0.12599999999999997,0.0,0.0,0.18181046552671354,0.15981046552671352,0.0,0.0,0.18161770575853362,0.1596177057585336,0.0,0.0,0.06969243706407934,0.04969243706407933
