time_s,phase_rad,phase_deg,pitch_rate_rad_s,root_x_m,front_hip_target_rad,front_knee_target_rad,rear_hip_target_rad,rear_knee_target_rad,front_hip_position_rad,front_knee_position_rad,rear_hip_position_rad,rear_knee_position_rad,front_hip_torque_Nm,front_knee_torque_Nm,rear_hip_torque_Nm,rear_knee_torque_Nm,actuator_power_W,actuator_net_work_J,foot_gap_m,roundness_peak_to_peak_m,ground_contact_count,airborne,self_contact_pair_count,forbidden_contact_pair_count,allowed_foot_penetration_m,forbidden_penetration_m,leg_crossing
0.013000000000000005,0.0002913641495714539,0.016693936071862762,0.041827054048777686,4.772719793758569e-06,0.31347462713012897,1.0604868046436209,0.31795133035884315,1.0564742599226955,0.31755442463885747,1.0630977844285885,0.31676422379514424,1.0625779069579435,-0.12683244622312184,-0.19329834823042802,-0.05426574088395997,-0.21488556969213946,-0.4525059117530113,-0.0020705308141114715,0.040002072582460926,0.012011048867760499,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.014000000000000005,0.0003358288256749661,0.019241574350010216,0.04446467610351219,5.885386366616496e-06,0.31335321625927104,1.061152625750086,0.31858677722008777,1.0564369922584478,0.31807269078518347,1.0641064198762347,0.31716429319119316,1.063506531479096,-0.1394156748111648,-0.2088672348068279,-0.05679933276449356,-0.2357448867100267,-0.5245674786901079,-0.0025950982928015795,0.04001951498684571,0.011929546716414607,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.015000000000000006,0.0003828010918200658,0.021932886954289674,0.046972266145099695,7.164499772429675e-06,0.3132215525294079,1.0618655911628474,0.3192676073571438,1.0563893907795474,0.31862098018012686,1.0651744411520845,0.31758860081919243,1.0644902616417362,-0.1521646118229527,-0.2241353766631189,-0.05898073755028044,-0.25689631122594214,-0.6005542207666423,-0.003195652513568222,0.04003813071236515,0.01184269201927729,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.016000000000000007,0.00043214942008785366,0.024760337890060054,0.04934832826778784,8.62347888748227e-06,0.3130795761774386,1.0626248105753535,0.3199930237052846,1.0563304732799725,0.3191980859931809,1.0662997216599814,0.3180364674406498,1.0655273106722365,-0.1650719190155563,-0.23910056093728116,-0.06081729673893843,-0.27834391614570464,-0.6802134902869968,-0.0038758660038552186,0.04005787954210758,0.011750658379689027,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.017000000000000008,0.00048374093185974055,0.027716313773288676,0.05159151177188688,1.0276010114402886e-05,0.31292723141491774,1.0634293977240967,0.32076223201610626,1.0562592792044976,0.3198028169658195,1.0674801732935917,0.3185072375963613,1.06661593734003,-0.17812970839343611,-0.25375934093825414,-0.06231567853690123,-0.300090120777428,-0.7632936502748072,-0.004639159654130026,0.04007872207175721,0.011653614903486792,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.01800000000000001,0.0005374416121340516,0.030793136109988132,0.05370068027431106,1.2136022366729391e-05,0.31276446637195593,1.0642784705089348,0.3215744409778342,1.0561748694838322,0.32043399560416147,1.0687137416651198,0.31900027644415063,1.0677544396876093,-0.19132970046635744,-0.2681073545686363,-0.06348199732757731,-0.3221360121206782,-0.8495436694417002,-0.005488703323571726,0.04010061963559886,0.01155172684811942,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.01900000000000001,0.0005931165743400536,0.033983076468942414,0.05567496220600201,1.4217662836994028e-05,0.3125912330416607,1.0651711511094517,0.3224288623319417,1.0560763263691322,0.3210904569548303,1.0699984025423908,0.31951496712684113,1.0689411500370087,-0.20466335329339191,-0.2821395798623172,-0.06432191067995952,-0.34448160270065387,-0.9387130327365123,-0.006427416356308238,0.04012353423934271,0.011445156136691309,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.02000000000000001,0.0006506303609993367,0.03727837370833515,0.057513786659283125,1.6535273595576855e-05,0.3124074872251225,1.0661065660974496,0.32332471098616394,1.055962753265968,0.3217710478418447,1.071332159242346,0.3200507085733841,1.0701744310180838,-0.21812196743084256,-0.29585053990358645,-0.06484069794486835,-0.3671260375902783,-1.0305518722022087,-0.007457968228510447,0.04014742850158763,0.011334061763511288,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.02100000000000001,0.000709847268713286,0.04067125259616013,0.05921690771394926,1.9103369053958925e-05,0.3122131884769451,1.0670838465456627,0.32426120512398965,1.0558332745678198,0.3224746264650523,1.0727130407785668,0.3206069136539396,1.07145267241447,-0.23169677105187336,-0.30923446695786616,-0.06504332380253297,-0.39006776071764726,-1.1248112472636043,-0.00858277947577405,0.04017226560438407,0.01121860011259257,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.022000000000000013,0.0007706316884279636,0.04415394330596296,0.060784419714677684,2.193661431501459e-05,0.3120083000513211,1.0681021281327787,0.3252375663107058,1.055687035489177,0.32320006227929315,1.0741391006002516,0.32118300762439267,1.0727742886635692,-0.24537898877884112,-0.3222854337020422,-0.06493448954344272,-0.41330464853012927,-1.221243521865275,-0.009804022997639326,0.0401980092525678,0.011098925206423554,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.023000000000000013,0.0008328484538823673,0.047718701381455626,0.0622167654544037,2.504980442412351e-05,0.3117927888486512,1.0691605512448485,0.3262530195960713,1.0555232018982932,0.32394623608880363,1.075608415792091,0.32177842680781993,1.074137716879334,-0.2591598971545874,-0.33499745789101176,-0.06451867437382441,-0.4368341174726247,-1.3196027996213886,-0.011123625797260714,0.04022462364111307,0.010975188898966343,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
