time_s,phase_rad,phase_deg,crossing_count,any_crossing,core_crossing_count,any_core_crossing,minimum_estimated_clearance_m,foot_endpoint_distance_m,self_contact_pair_count,any_self_contact,minimum_self_contact_distance_m,front_thigh__rear_thigh_crossing,front_thigh__rear_thigh_core_crossing,front_thigh__rear_thigh_centerline_distance_m,front_thigh__rear_thigh_estimated_clearance_m,front_thigh__rear_shank_crossing,front_thigh__rear_shank_core_crossing,front_thigh__rear_shank_centerline_distance_m,front_thigh__rear_shank_estimated_clearance_m,front_shank__rear_thigh_crossing,front_shank__rear_thigh_core_crossing,front_shank__rear_thigh_centerline_distance_m,front_shank__rear_thigh_estimated_clearance_m,front_shank__rear_shank_crossing,front_shank__rear_shank_core_crossing,front_shank__rear_shank_centerline_distance_m,front_shank__rear_shank_estimated_clearance_m
1.2309999999999752,5.581189519972079,319.778604157046,0.0,0.0,0.0,0.0,0.05871997123063968,0.14880690295434584,0.0,0.0,0.0,0.0,0.0,0.14999999999999997,0.12599999999999995,0.0,0.0,0.08071997123063968,0.05871997123063968,0.0,0.0,0.16949063396228534,0.14749063396228532,0.0,0.0,0.11334431286340314,0.09334431286340315
1.2319999999999751,5.582245176577025,319.8390888251245,0.0,0.0,0.0,0.0,0.05928477532652173,0.1480015790759084,0.0,0.0,0.0,0.0,0.0,0.14999999999999994,0.12599999999999992,0.0,0.0,0.08128477532652173,0.05928477532652173,0.0,0.0,0.16949590583526083,0.14749590583526082,0.0,0.0,0.11322864330097882,0.09322864330097883
1.232999999999975,5.583288229640054,319.8988513634443,0.0,0.0,0.0,0.0,0.05984618465488612,0.14719635244002732,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.126,0.0,0.0,0.08184618465488612,0.05984618465488612,0.0,0.0,0.16950283467619162,0.1475028346761916,0.0,0.0,0.11310485265787763,0.09310485265787764
1.233999999999975,5.58431717306545,319.95780547907725,0.0,0.0,0.0,0.0,0.06040645011655076,0.1463896301418551,0.0,0.0,0.0,0.0,0.0,0.14999999999999997,0.12599999999999995,0.0,0.0,0.08240645011655076,0.06040645011655076,0.0,0.0,0.16951379192861843,0.1475137919286184,0.0,0.0,0.11297339923420621,0.09297339923420622
1.2349999999999748,5.585330797153757,320.01588186135,0.0,0.0,0.0,0.0,0.06096720213024238,0.14558030185292256,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.126,0.0,0.0,0.08296720213024238,0.06096720213024238,0.0,0.0,0.1695304686995676,0.14753046869956757,0.0,0.0,0.11283462986891704,0.09283462986891705
1.2359999999999747,5.586328195600715,320.07302858285357,0.0,0.0,0.0,0.0,0.061529620848499354,0.1447676097631497,0.0,0.0,0.0,0.0,0.0,0.14999999999999994,0.12599999999999992,0.0,0.0,0.08352962084849935,0.061529620848499354,0.0,0.0,0.16955407303288253,0.1475540730328825,0.0,0.0,0.11268881593205322,0.09268881593205323
1.2369999999999746,5.587308745252059,320.12920993947864,0.0,0.0,0.0,0.0,0.06209455925576946,0.1439510540661289,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.126,0.0,0.0,0.08409455925576946,0.06209455925576946,0.0,0.0,0.1695854690387966,0.14758546903879657,0.0,0.0,0.11253617812678886,0.09253617812678887
1.2379999999999745,5.588242672826813,320.1827200478829,0.0,0.0,0.0,0.0,0.06266263237181702,0.14313032408061638,0.0,0.0,0.0,0.0,0.0,0.15000000000000005,0.12600000000000003,0.0,0.0,0.08466263237181701,0.06266263237181702,0.0,0.0,0.1696252751564811,0.14762527515648108,0.0,0.0,0.11237690352490387,0.09237690352490388
1.2389999999999743,5.589170903520746,320.2359037490598,0.0,0.0,0.0,0.0,0.06326497265060622,0.14228295632320484,0.0,0.0,0.0,0.0,0.0,0.15,0.12599999999999997,0.0,0.0,0.08526497265060622,0.06326497265060622,0.0,0.0,0.16970761940295345,0.14770761940295343,0.0,0.0,0.11221559990631574,0.09221559990631575
1.2399999999999742,5.590091407765596,320.28864475731353,0.0,0.0,0.0,0.0,0.06386143730539155,0.14143852091114642,0.0,0.0,0.0,0.0,0.0,0.15000000000000005,0.12600000000000003,0.0,0.0,0.08586143730539154,0.06386143730539155,0.0,0.0,0.16978888094425773,0.1477888809442577,0.0,0.0,0.11204659649164589,0.0920465964916459
