phase_rad,phase_deg,root_x_m,root_z_m,circle_center_x_m,circle_center_z_m,contact_x_m,contact_z_m,com_x_m,com_z_m,com_offset_x_m,com_offset_z_m,com_offset_radius_m,potential_energy_J,potential_from_min_J,gravity_torque_Nm,inertia_about_contact_kg_m2
0.24434609527920614,14.0,0.06102595436607066,0.2477099333895606,0.03605268512085835,0.147547621252806,0.03605268512085835,0.0,0.06520183706387343,0.21536424407389015,0.02914915194301508,0.06781662282108417,0.07381576653977234,6.697332652936615,4.404441554627109,0.9064715823783003,0.18683330639957968
0.2617993877991494,14.999999999999998,0.06534541599165958,0.24725883453933997,0.03862787691520537,0.14754762125280602,0.03862787691520537,0.0,0.06895615256586994,0.21484519242674574,0.030328275650664573,0.06729757117393972,0.07381576653977236,6.681191340529212,4.388300242219706,0.9431396177016719,0.1863477585403318
0.2792526803190927,16.0,0.06965673919602722,0.24677736268762804,0.041203068709552405,0.14754762125280596,0.041203068709552405,0.0,0.07270122978130669,0.21430564128749546,0.03149816107175429,0.0667580200346895,0.0738157665397724,6.664412541066149,4.3715214427566425,0.9795203635610935,0.18584303439186028
0.29670597283903605,17.0,0.07395939513672778,0.24626566449541498,0.04377826050389943,0.147547621252806,0.04377826050389943,0.0,0.07643671235175144,0.21374575500864318,0.03265845184785201,0.06619813375583719,0.07381576653977238,6.647001365532285,4.3541102672227785,1.0156027380289476,0.1853192876980301
0.3141592653589793,18.0,0.07825285761144796,0.24572389583092705,0.04635345229824646,0.14754762125280596,0.04635345229824646,0.0,0.08016224684139382,0.21316570413697314,0.033808794543147364,0.06561808288416718,0.07381576653977241,6.628963117540351,4.336072019230845,1.051375750064434,0.18477667799715797
0.33161255787892263,19.0,0.08253660321829326,0.2451522217221477,0.04892864409259348,0.147547621252806,0.04892864409259348,0.0,0.08387748284470518,0.21256566536159993,0.0349488387521117,0.06501804410879394,0.07381576653977238,6.610303291715428,4.3174121934059215,1.0868285028615443,0.184215370573415
0.3490658503988659,20.0,0.08681011151522125,0.2445508163065484,0.05150383588694051,0.14754762125280602,0.05150383588694051,0.0,0.08758207309317567,0.2119458214601473,0.03607823720623516,0.06439820020734127,0.07381576653977238,6.591027572021224,4.298136473711717,1.1219501971683394,0.18363553640648006
0.3665191429188092,21.0,0.0910728651785733,0.24391986277804467,0.054079027681287514,0.14754762125280596,0.054079027681287514,0.0,0.09127567356109537,0.21130636124307203,0.03719664587980785,0.06375873999026607,0.07381576653977238,6.571141830028683,4.278250731719177,1.1567301345765009,0.1830373521194574
0.3839724354387525,22.0,0.09532435016065632,0.2432595533311935,0.056654219475634544,0.147547621252806,0.056654219475634544,0.0,0.09495794357034809,0.21064747949615104,0.03830372409471355,0.06309985824334505,0.07381576653977237,6.550652123127458,4.257761024817952,1.1911577207801738,0.18242099992507552
0.4014257279586958,23.0,0.09956405584632674,0.24257008910264893,0.05922941126998158,0.147547621252806,0.05922941126998158,0.0,0.09862854589418509,0.20996937692114703,0.039399134624203504,0.062421755668341045,0.07381576653977237,6.529564692680755,4.236673594371249,1.2252224688030935,0.1817866675701836
0.4188790204786391,24.000000000000004,0.10379147520852872,0.241851680109894,0.0618046030643286,0.14754762125280596,0.0618046030643286,0.0,0.10228714685994755,0.2092722600746733,0.040482543795618955,0.06172463882186735,0.07381576653977238,6.50788596212417,4.214994863814663,1.2589140021930199,0.18113454827856187
0.4363323129985824,25.0,0.1080061049627396,0.24110454518726726,0.06437979485867562,0.14754762125280596,0.06437979485867562,0.0,0.10593341645070666,0.2085563413052745,0.041553621592031034,0.061008720052468546,0.07381576653977243,6.485622535009036,4.19273143669953,1.2922220581825037,0.18046484069206378
0.4537856055185257,26.0,0.11220744572027525,0.24032891191930383,0.06695498665302266,0.14754762125280602,0.06695498665302266,0.0,0.10956702840578988,0.2078218386887429,0.04261204175276723,0.06027421743593689,0.07381576653977236,6.462781192990922,4.169890094681415,1.3251364908150296,0.17977774881010775
0.47123889803846897,27.0,0.11639500214040857,0.23952501657141081,0.06953017844736968,0.14754762125280602,0.06953017844736968,0.0,0.11318766032016304,0.20706897596169088,0.04365748187279336,0.059521354708884866,0.07381576653977233,6.439368893763876,4.14647779545437,1.3576472740355665,0.17907348192753697
0.4886921905584123,28.0,0.12056828308125528,0.23869310401789873,0.0721053702417167,0.147547621252806,0.0721053702417167,0.0,0.11679499374263827,0.20629798245339828,0.044689623500921566,0.058750361200592294,0.07381576653977238,6.415392768941045,4.1225016706315385,1.3897445047446089,0.17835225457086643
0.5061454830783556,29.000000000000004,0.12472680174938028,0.23783342766739024,0.07468056203606374,0.14754762125280596,0.07468056203606374,0.0,0.12038871427287702,0.20550909301595635,0.04570815223681328,0.05796147176315039,0.07381576653977237,6.390860121882307,4.097969023572801,1.4214184058147485,0.17761428643293542
