time_s,phase_rad,phase_deg,pitch_rate_rad_s,root_x_m,front_hip_target_rad,front_knee_target_rad,rear_hip_target_rad,rear_knee_target_rad,front_hip_position_rad,front_knee_position_rad,rear_hip_position_rad,rear_knee_position_rad,front_hip_torque_Nm,front_knee_torque_Nm,rear_hip_torque_Nm,rear_knee_torque_Nm,actuator_power_W,actuator_net_work_J,foot_gap_m,roundness_peak_to_peak_m,ground_contact_count,airborne
2.311999999999967,11.888059317351814,681.1356254854335,3.223280883157006,1.7330459697606975,0.4309389649947923,1.8990065302133363,0.36960332209035934,1.996022014042474,0.3350943758699616,1.8769104639689511,-0.06214385417379001,2.0085099093061096,0.8161003284224684,-0.09188468652821413,3.691722814989763,-0.2163872700635494,13.822708474038526,5.1274458464848545,0.11559175688132552,0.08192219829230225,1.0,0.0
2.3139999999999668,11.894235494242553,681.489494354799,3.0880884453694817,1.7351151496940889,0.4322374042206559,1.9002682590239781,0.37620336264057896,1.9944259439660867,0.33661264140682284,1.880084183659697,-0.05326575651685458,2.0092188926327808,0.8192686662770918,-0.0959191834636215,3.6554670550967323,-0.21919359434940588,16.61881783665603,5.160683482158166,0.11417062029591711,0.08215497711072187,0.0,1.0
2.3159999999999665,11.9001909140956,681.830714777607,2.9777099265237723,1.7371928556231842,0.43350213114046265,1.9013597998372345,0.38277187720959327,1.9926418896562108,0.3380855750319511,1.8830749834309743,-0.04465450907432149,2.009631213549909,0.8170683436502761,-0.10461580729921849,3.4725665715709355,-0.23666836243283385,15.348074598530177,5.191379631355227,0.11252398071714642,0.08236933394972677,1.0,0.0
2.3179999999999663,11.905929845622527,682.1595313330146,2.8694657634641034,1.7392799020446597,0.4347329134430566,1.9022819597459906,0.38930663402276255,1.9906718608946092,0.33952390456201026,1.8858883013602428,-0.03610713209423679,2.009777616860001,0.819180021598231,-0.10701021397756705,3.478486686717532,-0.2308256182658397,15.287670229456856,5.2219549718141405,0.11092784499081951,0.08253233582458658,1.0,0.0
2.319999999999966,11.911450032300566,682.4758147317906,2.7600933390198423,1.741377150378507,0.4359295416346207,1.9030356550036962,0.3958054287755387,1.9885179846340826,0.3409322521033017,1.8885281087885932,-0.027492961990525457,2.00967914466331,0.8202234177201881,-0.10985825649231273,3.4643879106892856,-0.22723665326835985,15.365179126218239,5.252685330066577,0.10935162202808865,0.08264896084023558,1.0,0.0
2.321999999999966,11.916747770091716,682.7793527481904,2.648868895574805,1.7434853457293582,0.43709182755941733,1.903621910141816,0.40226607654970165,1.986182507743135,0.34231309994265624,1.8909972038285514,-0.018729033833788475,2.0093500436317,0.8207610004320154,-0.11304272930282266,3.436173375031137,-0.22511914953265588,15.521348174529887,5.283728026415637,0.10777553408599026,0.08272178118177106,1.0,0.0
2.3239999999999656,11.921820203149888,683.0699817542863,2.536216529085899,1.7456050660108606,0.43821960447901187,1.9040418589031625,0.40868641134470884,1.9836677983381859,0.3436686683691816,1.8932974876324056,-0.009763948764597912,2.008799848140058,0.8209802614281023,-0.11646295324969813,3.3977616361112752,-0.22391234977414598,15.71470737701075,5.315157441169658,0.10618682227314095,0.0827520397648633,1.0,0.0
2.3259999999999654,11.926666127545133,683.3476327699733,2.42296219762187,1.7477367254247373,0.43931272783426856,1.9042967455475712,0.41506428937584405,1.9809763457904905,0.34500166808684696,1.8954302075520006,-0.0005671604113676957,2.008034895342705,0.8208837519983372,-0.12003580123375812,3.351773874485364,-0.2232154743314858,15.917269649162332,5.346991980467983,0.10457729341482049,0.08274027547684513,1.0,0.0
2.327999999999965,11.93125893167131,683.6107810625335,2.2964020630885136,1.7498846478071741,0.4403710762142467,1.9043879258562941,0.42139759393517795,1.9781107596401442,0.3463569565768335,1.8974359132147132,0.010059506134716095,2.0071866247177006,0.8203941095074598,-0.12369480891656792,3.299968708142435,-0.22274607729034557,18.060195671658548,5.3831123718113005,0.10294171513966417,0.08268668994163457,0.0,1.0
2.329999999999965,11.935659649503243,683.8629236211312,2.200358915966734,1.7520424495400697,0.4413945445590431,1.904316868743584,0.42768419248076783,1.9750737916680605,0.34769773032338946,1.8992572553897005,0.020431412440101646,2.0060516140436255,0.8148470308234428,-0.13176101098254733,3.113580208852139,-0.23630126799592688,16.707255141027858,5.416526882093356,0.10109896818007297,0.08261358532714554,1.0,0.0
2.3319999999999648,11.93987012647416,684.1041661813018,2.105238485458037,1.7542107799128115,0.44238306987971876,1.9040851546757818,0.4339220944115566,1.9718682599183035,0.34903307845909587,1.9009002696026738,0.03073819365365381,2.004661603254748,0.8127760209076964,-0.13385522463790878,3.0977161891759946,-0.22833247384570754,16.55514026665868,5.449637162626673,0.0992994496194459,0.08290186741713192,1.0,0.0
2.3339999999999645,11.94388799201568,684.334372919482,2.008932770759889,1.7563902516284018,0.44333661373840705,1.9036944693465048,0.44010935112563443,1.9684970880961186,0.35036729312256615,1.902369394369279,0.04109975544119996,2.0030385855361845,0.809500539222471,-0.1363594238590231,3.0630334533645898,-0.22264407269851816,16.489442071023664,5.482616046768721,0.09751413939147088,0.08313705292567837,1.0,0.0
2.3359999999999643,11.947710598539365,684.5533921400282,1.9113032618418508,1.758581341693135,0.44425516127603637,1.9031466033406872,0.4462440504586091,1.9649633077794524,0.3517030555625917,1.903667852335923,0.051590557200277186,2.00119779783365,0.8054572151876735,-0.13914038694642983,3.0152867714194764,-0.2184510057109712,16.465064620915754,5.515546176010552,0.0957244091775252,0.08332473103364754,1.0,0.0
2.337999999999964,11.951476712774328,684.7691745908558,1.883057117481479,1.7607760306926776,0.44513872139915506,1.9024434519441606,0.45232431801172346,1.9612700575683526,0.3531201187536717,1.9047780640633492,0.06193101875410392,1.999312786270016,0.8007804143630781,-0.14208980058201703,2.9582574322067403,-0.21519863239954162,15.986202920492662,5.547518581851538,0.09391830915052571,0.08346794611389652,2.0,0.0
2.339999999999964,11.955160369421241,684.9802325698993,1.8418283234563977,1.7629760709023365,0.44598736463788585,1.901586972639433,0.45834859026644176,1.957420404179096,0.3546019600208575,1.9057060413041715,0.07222311096692338,1.9973761062808373,0.7869661397341403,-0.14293208698179072,2.9301295597407044,-0.23042266454577387,15.818469882936013,5.57915552161741,0.09213698667601793,0.08358820903862656,1.0,0.0
2.3419999999999637,11.958739787749641,685.1853181332283,1.7897091642000553,1.7651828735832904,0.44680117590213897,1.900579204511738,0.4643153079836331,1.9534175095529078,0.3561345033590429,1.9064567338057448,0.08253838319707366,1.9953795818686222,0.7738080320942369,-0.14406609200657527,2.8917127488851517,-0.2459179683614252,15.698765226501273,5.610553052070412,0.09036491667360992,0.08368646521099361,1.0,0.0
2.3439999999999634,11.962197246882083,685.3834159493562,1.7287295662203976,1.7673975570295253,0.4475802560956635,1.8994222710264104,0.4702229231777563,1.9492646308901735,0.35770618446926494,1.9070342964236935,0.09292743359386307,1.9933139315572006,0.7612031935476642,-0.14541387795067706,2.8453181767917988,-0.2614970685629707,15.606349247504097,5.641765750565421,0.0885909722716991,0.08376253805123952,1.0,0.0
2.3459999999999632,11.96551904229559,685.573740806956,1.6608977067538198,1.7696209782855234,0.4483247236323068,1.8981183817760763,0.4760699065454985,1.9449651192437003,0.35930794655062875,1.9074422428958453,0.10342557860245742,1.991168647490533,0.7490172806082143,-0.14691540827104532,2.7925196898374125,-0.2769230919928489,15.525084598034104,5.672815919761489,0.08680698126805922,0.08381553146030812,1.0,0.0
2.347999999999963,11.96869524929709,685.7557240630019,1.5881035007504567,1.7718537660566225,0.4490347158437633,1.8966698330748544,0.48185475540873957,1.9405224164965857,0.3609330681840049,1.9076835648642032,0.11405666602074879,1.9889321290197075,0.7370914847949637,-0.1485187454250898,2.7344772672033866,-0.2919339032727102,15.442702459816429,5.703701324681122,0.08500686163455948,0.0838440857714106,1.0,0.0
2.349999999999963,11.97171931379264,685.9289901955723,1.5120322477747274,1.7740963558150962,0.4497103902019462,1.8950790074138206,0.4875760016906216,1.935940050967666,0.36257687074509604,1.9077608383912803,0.12483586265681934,1.9865919775198195,0.7252610568417994,-0.15017777133962085,2.6720846148695907,-0.3062689334378703,15.350111206234075,5.73440154709359,0.08318605246125224,0.08384655861559207,1.0,0.0
2.3519999999999626,11.974587558478781,686.093328510699,1.4341223430709154,1.776349024198567,0.4503519252981356,1.8933483718845157,0.4932322194648453,1.931221631987746,0.36423637505310613,1.9076763209865046,0.13577178354635683,1.984135359965225,0.7133702894212792,-0.1518520177753544,2.6060439044732044,-0.31968830533193326,15.240758541905382,5.7648830641774005,0.0813411121136632,0.08382116118260494,1.0,0.0
2.3539999999999623,11.977298681276228,686.2486644047344,1.3555613987235948,1.778611920122028,0.4509595215556746,1.891480475716762,0.49882203178831974,1.9263708437570197,0.3659099600238471,1.9074320374982197,0.14686814216600685,1.9815493763817227,0.7012810342246754,-0.15350671221986545,2.536910393465879,-0.3319834066225873,15.110061852808178,5.795103187883017,0.07946942287145303,0.08376606397395119,1.0,0.0
2.355999999999962,11.97985329370938,686.3950329154458,1.2773062165763291,1.7808850912621355,0.451533401680254,1.8894779470803655,0.504344116689515,1.9213914387218685,0.3675970535826461,1.907029853445689,0.15812502731702116,1.978821394039503,0.6888759194899667,-0.15511255535003698,2.4651238832700786,-0.3429810182483237,14.954922260591943,5.8250130324042,0.07756897057199189,0.08367947959168631,1.0,0.0
2.357999999999962,11.982253521701697,686.5325558492746,1.2001139961584462,1.7831685056135085,0.452073810867765,1.8873434892851637,0.5097972122969985,1.9162872306385315,0.36929786875726406,1.906471535610584,0.16953988210791615,1.9759393314057645,0.6760582169712901,-0.1566452363521904,2.3910333346983434,-0.3525433997877556,14.773329189330035,5.85455969078286,0.0756381805798142,0.08355972736893556,1.0,0.0
2.3599999999999617,11.984502674596754,686.661422817641,1.1245764475283644,1.785462068447046,0.45258101679659535,1.8850798764923107,0.5151801211564826,1.9110620874354782,0.3710131871203607,1.9057588007264572,0.18110824539197512,1.9728918873090202,0.6627499629315174,-0.158084807672207,2.314916911396165,-0.36056617632901933,14.564052403809308,5.883687795590479,0.07367579735988693,0.0834052833244715,1.0,0.0
2.3619999999999615,11.986604978924795,686.7818759828898,1.0511521640200021,1.7877656352944553,0.4530553094324545,1.8826899490281106,0.5204917138139957,1.9057199239468334,0.37274418608012005,1.90489335366646,0.1928243057971081,1.9696687175270582,0.6488893868112773,-0.15941502857079826,2.236998355814309,-0.36697522394742776,14.32641171841245,5.912340619027304,0.07168079813314143,0.0832148181203735,1.0,0.0
2.3639999999999612,11.988520910879254,686.8916507977146,0.9579659772293734,1.7900806119082138,0.45349700067198284,1.8801766083729197,0.5257309317508062,1.9002646945630541,0.3745128529527484,1.903905641335449,0.20544821117837522,1.9662093136374894,0.6344282499426925,-0.16062274693567957,2.157460219023683,-0.3717232514438287,14.90112791360663,5.942142874854516,0.06965233317492396,0.08298722511749877,0.0,1.0
2.365999999999961,11.990317240088839,686.9945728800399,0.8981646047927115,1.7924044159500185,0.4539064164168166,1.8775428627538422,0.5308966928675596,1.8947004919437518,0.37629772375122483,1.90275776228625,0.21790655407171483,1.9625718192238584,0.6170689473778515,-0.16485655271494792,1.9920942787651303,-0.3691478279804876,13.725795245302585,5.969594465345121,0.0674651052895818,0.08271684701279142,1.0,0.0
2.367999999999961,11.992002673285596,687.0911410888652,0.8427165983783446,1.794736846468424,0.45428391498400766,1.8747917081245102,0.5359881243732997,1.8890312958289817,0.3781055790782665,1.9014544578732928,0.23029393532644,1.958739413168695,0.6013748324801824,-0.16487263669749197,1.9349814136818866,-0.3716557925856563,13.34788316572908,5.996290231676579,0.06529030949963122,0.08240811728570176,1.0,0.0
