time_s,phase_rad,phase_deg,pitch_rate_rad_s,root_x_m,front_hip_target_rad,front_knee_target_rad,rear_hip_target_rad,rear_knee_target_rad,front_hip_position_rad,front_knee_position_rad,rear_hip_position_rad,rear_knee_position_rad,front_hip_torque_Nm,front_knee_torque_Nm,rear_hip_torque_Nm,rear_knee_torque_Nm,actuator_power_W,actuator_net_work_J,foot_gap_m,roundness_peak_to_peak_m,ground_contact_count,airborne,self_contact_pair_count,forbidden_contact_pair_count,allowed_foot_penetration_m,forbidden_penetration_m,leg_crossing
0.047000000000000035,0.0030320647832696884,0.1737245152916018,0.10252454751489792,0.00017736487487821336,0.3190527655322982,1.1322675269873441,0.35755319589486073,1.0760794628879409,0.34870434037899345,1.115296406866329,0.3416285907022572,1.1103049938435314,-0.5200017596271405,-0.2778985948966195,-0.02817249957197543,-0.7629122524604082,-3.01881904682275,-0.06077722697620518,0.0431295182538344,0.007345703498895434,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.048000000000000036,0.0031353870848599397,0.17964444710230104,0.10332230159025148,0.00018883418782734268,0.31919889926215955,1.1357449521209522,0.35927685145741173,1.0770590152742372,0.34990258705573674,1.1177047163330462,0.3426424219095949,1.112573835750297,-0.5325993712137862,-0.27213124891087936,-0.023633857447638462,-0.780940090450386,-3.0893520356514528,-0.06386657901185663,0.04317524493478788,0.007134960122653522,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.04900000000000004,0.003239487480294544,0.1856089604063468,0.10410039543460405,0.00020078998575617817,0.319344363199385,1.1392804940158308,0.3610261014423403,1.0780439345630322,0.3511109843053827,1.120137622123192,0.3436692952547628,1.1148685787541703,-0.5452315739121767,-0.2659041165156353,-0.018929446140078188,-0.7990673932257479,-3.158868452938186,-0.06702544746479482,0.04322150638656977,0.006921717444266756,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.05000000000000004,0.0033443497158904306,0.19161712393629762,0.10486223559588688,0.00021324199988858206,0.3194890458739439,1.1428734096049797,0.36280049470488623,1.0790337277067794,0.3523291758242085,1.122594518697511,0.3447090085406383,1.1171887000489977,-0.5578988342435802,-0.25922328321128774,-0.014062674532357988,-0.8172971112485623,-3.227362006298774,-0.0702528094710936,0.04326829153376872,0.006706024993227283,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.05100000000000004,0.003449960943199785,0.19766820153032041,0.10561122730935432,0.00022619991943086462,0.3196328384224223,1.146522954348827,0.36459958212484156,1.0800279106786712,0.3535568199756042,1.1250748239516397,0.34576136385282186,1.1195336927355384,-0.5706016777830238,-0.25209495835063933,-0.009036921333063663,-0.8356321526687349,-3.2948296010603015,-0.07354763907215389,0.043315589700229314,0.00648793062175923,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.05200000000000004,0.0035563117119932148,0.20376165173015556,0.10635076879342964,0.00023967339357487796,0.3197756345556654,1.150228382301476,0.36642291660311427,1.081026008367043,0.35479358944967937,1.1275779785525055,0.34682616730701976,1.1219030652602788,-0.5833406844785269,-0.24452546732735314,-0.0038555349337903166,-0.8540753809930699,-3.361271128816027,-0.07690891020096992,0.043363390596592756,0.006267480558578065,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.05300000000000004,0.003663395957780817,0.20989712706612673,0.10708424578760233,0.0002536720337199978,0.31991733052658905,1.1539889461752364,0.36827005305768923,1.0820275544701476,0.35603917091599735,1.130103445273846,0.34790322880816527,1.1242963408657687,-0.5961164840459436,-0.23652124394584817,0.00147816666711309,-0.8726296128494102,-3.426689263420731,-0.08033559946439064,0.04341168430793993,0.006045559863151806,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.05400000000000004,0.003771210984113447,0.21607447304307828,0.10781502633263011,0.0002682054159008302,0.3200578250981554,1.15780389740347,0.37014054841899724,1.0830320913912839,0.35729326467015693,1.132650708331671,0.34899236182096527,1.1267130570523707,-0.608929751442012,-0.22808882297187694,0.00696089587922355,-0.8912976158428272,-3.4910892644508054,-0.08382668872884146,0.043460461281545675,0.005822420104238418,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.05500000000000004,0.0038797574399064994,0.22229372684112353,0.10854645579305218,0.00028328308340772236,0.3201970195115094,1.1616724862017869,0.372033961624704,1.0840391701342766,0.35855558427492246,1.1352192727204544,0.3500933831515559,1.1291527650513165,-0.6217812024183917,-0.21923483286381362,0.012589395477382581,-0.9100821065013402,-3.5544787881310826,-0.08738116751697254,0.043509712314749795,0.00559717611246327,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.05600000000000004,0.003989039292028163,0.22855511574506762,0.1092818521216635,0.00029891454958740825,0.32033481745427284,1.1655939616276254,0.37394985361392935,1.085048350199297,0.359825856196582,1.1378086635508138,0.35120611273994823,1.131615029308955,-0.634671589159598,-0.20996598868496186,0.018360438505601095,-0.92898574830933,-3.6168677057092844,-0.09099803522268182,0.043559428542952666,0.00536987027594113,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
