time_s,phase_rad,phase_deg,crossing_count,any_crossing,core_crossing_count,any_core_crossing,minimum_estimated_clearance_m,foot_endpoint_distance_m,self_contact_pair_count,any_self_contact,minimum_self_contact_distance_m,front_thigh__rear_thigh_crossing,front_thigh__rear_thigh_core_crossing,front_thigh__rear_thigh_centerline_distance_m,front_thigh__rear_thigh_estimated_clearance_m,front_thigh__rear_shank_crossing,front_thigh__rear_shank_core_crossing,front_thigh__rear_shank_centerline_distance_m,front_thigh__rear_shank_estimated_clearance_m,front_shank__rear_thigh_crossing,front_shank__rear_thigh_core_crossing,front_shank__rear_thigh_centerline_distance_m,front_shank__rear_thigh_estimated_clearance_m,front_shank__rear_shank_crossing,front_shank__rear_shank_core_crossing,front_shank__rear_shank_centerline_distance_m,front_shank__rear_shank_estimated_clearance_m
7.960000000000993,49.25704488647489,2822.2207832814643,0.0,0.0,0.0,0.0,0.03315775857307233,0.09270948692469004,0.0,0.0,0.0,0.0,0.0,0.15000000000000044,0.12600000000000042,0.0,0.0,0.07493797654533578,0.05293797654533578,0.0,0.0,0.15637842735801952,0.1343784273580195,0.0,0.0,0.05315775857307233,0.03315775857307233
7.961000000000993,49.260766113494206,2822.4339938842813,0.0,0.0,0.0,0.0,0.03330328034875703,0.0931301769004783,0.0,0.0,0.0,0.0,0.0,0.15000000000000022,0.1260000000000002,0.0,0.0,0.07474357269762971,0.05274357269762971,0.0,0.0,0.1555961576987742,0.13359615769877417,0.0,0.0,0.05330328034875703,0.03330328034875703
7.962000000000994,49.26446308935768,2822.6458149982204,0.0,0.0,0.0,0.0,0.0334481906767666,0.09353340406016426,0.0,0.0,0.0,0.0,0.0,0.1499999999999997,0.12599999999999967,0.0,0.0,0.07456027712584183,0.05256027712584183,0.0,0.0,0.15481557944930538,0.13281557944930536,0.0,0.0,0.0534481906767666,0.0334481906767666
7.963000000000994,49.2681288890928,2822.8558498515827,0.0,0.0,0.0,0.0,0.03359272130095652,0.0939180248071536,0.0,0.0,0.0,0.0,0.0,0.1499999999999998,0.12599999999999978,0.0,0.0,0.0743894931079488,0.052389493107948805,0.0,0.0,0.15403814353223153,0.1320381435322315,0.0,0.0,0.053592721300956526,0.03359272130095652
7.964000000000994,49.27177373566965,2823.0646841774087,0.0,0.0,0.0,0.0,0.03374819775838226,0.09425643440461659,0.0,0.0,0.0,0.0,0.0,0.1500000000000004,0.1260000000000004,0.0,0.0,0.07426654270963404,0.05226654270963404,0.0,0.0,0.15328956340289548,0.13128956340289547,0.0,0.0,0.053748197758382264,0.03374819775838226
7.965000000000995,49.2753975192003,2823.2723116795837,0.0,0.0,0.0,0.0,0.03389920059433071,0.09458328100390684,0.0,0.0,0.0,0.0,0.0,0.1500000000000003,0.12600000000000028,0.0,0.0,0.07414650101723608,0.05214650101723608,0.0,0.0,0.15253863610632115,0.13053863610632113,0.0,0.0,0.05389920059433071,0.03389920059433071
7.966000000000995,49.278999800490084,2823.4787071941078,0.0,0.0,0.0,0.0,0.0340468850553438,0.09489593482903153,0.0,0.0,0.0,0.0,0.0,0.15000000000000013,0.1260000000000001,0.0,0.0,0.07403291468524227,0.05203291468524227,0.0,0.0,0.1517883508231943,0.1297883508231943,0.0,0.0,0.0540468850553438,0.0340468850553438
7.967000000000995,49.28258004390874,2823.683840031626,0.0,0.0,0.0,0.0,0.03419197836134354,0.0951924737793442,0.0,0.0,0.0,0.0,0.0,0.1499999999999998,0.12599999999999978,0.0,0.0,0.07392833141509371,0.05192833141509371,0.0,0.0,0.15104098674057861,0.1290409867405786,0.0,0.0,0.05419197836134355,0.03419197836134354
7.968000000000996,49.28613049057928,2823.8872656412345,0.0,0.0,0.0,0.0,0.0343349102178825,0.09547151037441023,0.0,0.0,0.0,0.0,0.0,0.15000000000000033,0.1260000000000003,0.0,0.0,0.07383456411446905,0.05183456411446905,0.0,0.0,0.1502983091001258,0.12829830910012577,0.0,0.0,0.054334910217882504,0.0343349102178825
7.969000000000996,49.28966225300904,2824.0896207227024,0.0,0.0,0.0,0.0,0.034486335729306476,0.09570362912812658,0.0,0.0,0.0,0.0,0.0,0.14999999999999955,0.12599999999999953,0.0,0.0,0.07378836122002332,0.05178836122002332,0.0,0.0,0.1495877679559841,0.1275877679559841,0.0,0.0,0.05448633572930648,0.034486335729306476
7.970000000000996,49.29317502632638,2824.290887808172,0.0,0.0,0.0,0.0,0.03463207802220518,0.09592561391503474,0.0,0.0,0.0,0.0,0.0,0.14999999999999988,0.12599999999999986,0.0,0.0,0.07374350679941283,0.05174350679941283,0.0,0.0,0.1488763239401212,0.1268763239401212,0.0,0.0,0.05463207802220518,0.03463207802220518
7.971000000000997,49.29666817013926,2824.4910302058825,0.0,0.0,0.0,0.0,0.03477333557579375,0.09613462059087775,0.0,0.0,0.0,0.0,0.0,0.1499999999999999,0.1259999999999999,0.0,0.0,0.07370380317081934,0.051703803170819344,0.0,0.0,0.14816719151509739,0.12616719151509737,0.0,0.0,0.05477333557579375,0.03477333557579375
7.972000000000997,49.30014095793815,2824.690006289903,0.0,0.0,0.0,0.0,0.03491088298090938,0.0963285967634813,0.0,0.0,0.0,0.0,0.0,0.1500000000000002,0.12600000000000017,0.0,0.0,0.07367197510021532,0.051671975100215324,0.0,0.0,0.14746279799196835,0.12546279799196833,0.0,0.0,0.05491088298090938,0.03491088298090938
7.973000000000997,49.30359271282801,2824.8877772770056,0.0,0.0,0.0,0.0,0.03504520155963306,0.09650608310367026,0.0,0.0,0.0,0.0,0.0,0.14999999999999963,0.1259999999999996,0.0,0.0,0.07364995747854365,0.05164995747854365,0.0,0.0,0.14676500171451778,0.12476500171451778,0.0,0.0,0.055045201559633064,0.03504520155963306
7.974000000000998,49.30701567834684,2825.083898754654,0.0,0.0,0.0,0.0,0.03517657134372428,0.09666606526909184,0.0,0.0,0.0,0.0,0.0,0.1500000000000001,0.12600000000000008,0.0,0.0,0.0736391058805091,0.05163910588050911,0.0,0.0,0.1460752485946865,0.12407524859468651,0.0,0.0,0.055176571343724286,0.03517657134372428
7.975000000000998,49.31042088490122,2825.27900271859,0.0,0.0,0.0,0.0,0.03531408040173913,0.09677912451241069,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.126,0.0,0.0,0.0736752763776018,0.051675276377601796,0.0,0.0,0.1454212594485032,0.1234212594485032,0.0,0.0,0.05531408040173914,0.03531408040173913
7.976000000000998,49.31380803459536,2825.4730721006435,0.0,0.0,0.0,0.0,0.0354455286469208,0.09688273040729226,0.0,0.0,0.0,0.0,0.0,0.15000000000000036,0.12600000000000033,0.0,0.0,0.07371274949959794,0.05171274949959794,0.0,0.0,0.14476914091603282,0.12276914091603282,0.0,0.0,0.0554455286469208,0.0354455286469208
7.977000000000999,49.31717650063434,2825.66607098811,0.0,0.0,0.0,0.0,0.035571968535907286,0.09697417938733013,0.0,0.0,0.0,0.0,0.0,0.1500000000000005,0.12600000000000047,0.0,0.0,0.0737550987130765,0.05175509871307651,0.0,0.0,0.14412199982318122,0.12212199982318121,0.0,0.0,0.05557196853590729,0.035571968535907286
7.978000000000999,49.32052556927554,2825.85795848655,0.0,0.0,0.0,0.0,0.035694091503178316,0.09705154859793612,0.0,0.0,0.0,0.0,0.0,0.15000000000000027,0.12600000000000025,0.0,0.0,0.07380487332753471,0.051804873327534716,0.0,0.0,0.14348216634125563,0.12148216634125562,0.0,0.0,0.05569409150317832,0.035694091503178316
7.979000000000999,49.32384640798433,2826.0482285290077,0.0,0.0,0.0,0.0,0.035812341009654684,0.09711349525606848,0.0,0.0,0.0,0.0,0.0,0.14999999999999997,0.12599999999999995,0.0,0.0,0.07386387504587419,0.05186387504587419,0.0,0.0,0.14285141026787893,0.12085141026787892,0.0,0.0,0.05581234100965469,0.035812341009654684
7.980000000001,49.327151260421324,2826.237582625561,0.0,0.0,0.0,0.0,0.035935066057749356,0.09712913702309005,0.0,0.0,0.0,0.0,0.0,0.14999999999999994,0.12599999999999992,0.0,0.0,0.07396912795070111,0.05196912795070111,0.0,0.0,0.14225906819613432,0.12025906819613431,0.0,0.0,0.05593506605774936,0.035935066057749356
7.981000000001,49.330439612535876,2826.4259913232777,0.0,0.0,0.0,0.0,0.03605135033147424,0.09713743027247919,0.0,0.0,0.0,0.0,0.0,0.14999999999999955,0.12599999999999953,0.0,0.0,0.0740740532098902,0.052074053209890205,0.0,0.0,0.14166957343103884,0.11966957343103883,0.0,0.0,0.056051350331474244,0.03605135033147424
7.982000000001,49.33371063205009,2826.6134069361474,0.0,0.0,0.0,0.0,0.036162254269386324,0.09713542811451241,0.0,0.0,0.0,0.0,0.0,0.14999999999999952,0.1259999999999995,0.0,0.0,0.0741824813659799,0.052182481365979895,0.0,0.0,0.141086244476015,0.119086244476015,0.0,0.0,0.05616225426938633,0.036162254269386324
7.983000000001001,49.33696342012581,2826.7997779645366,0.0,0.0,0.0,0.0,0.03626848741001261,0.09712104113815793,0.0,0.0,0.0,0.0,0.0,0.15000000000000022,0.1260000000000002,0.0,0.0,0.07429714667009331,0.05229714667009331,0.0,0.0,0.1405115474427245,0.1185115474427245,0.0,0.0,0.05626848741001261,0.03626848741001261
7.984000000001001,49.340188177673866,2826.984542961993,0.0,0.0,0.0,0.0,0.03637051891112096,0.09709281355676491,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.126,0.0,0.0,0.07441998493122338,0.052419984931223386,0.0,0.0,0.13994733418627422,0.11794733418627422,0.0,0.0,0.056370518911120965,0.03637051891112096
7.985000000001001,49.343398098885,2827.1684578999602,0.0,0.0,0.0,0.0,0.03647574669492125,0.09701925990754375,0.0,0.0,0.0,0.0,0.0,0.14999999999999958,0.12599999999999956,0.0,0.0,0.0745882311705897,0.0525882311705897,0.0,0.0,0.13942385048203887,0.11742385048203886,0.0,0.0,0.05647574669492125,0.03647574669492125
7.986000000001002,49.346592481267706,2827.35148252864,0.0,0.0,0.0,0.0,0.036574623343603646,0.09693999928976431,0.0,0.0,0.0,0.0,0.0,0.15000000000000047,0.12600000000000044,0.0,0.0,0.0747552541522025,0.052755254152202495,0.0,0.0,0.1389044247466555,0.11690442474665551,0.0,0.0,0.05657462334360365,0.036574623343603646
7.987000000001002,49.349770340497415,2827.5335604503894,0.0,0.0,0.0,0.0,0.03666814489652229,0.09685198284822787,0.0,0.0,0.0,0.0,0.0,0.1500000000000001,0.12600000000000008,0.0,0.0,0.074924954275919,0.052924954275919,0.0,0.0,0.13839244917943339,0.11639244917943338,0.0,0.0,0.05666814489652229,0.03666814489652229
